date,data_block_id,county,is_business,product_type,eic_count,installed_capacity
2021/9/11,12,11,0,1,37,372.8
2021/9/11,12,11,0,2,9,112.0
2021/9/11,12,11,0,3,247,2965.27
2021/9/11,12,11,1,1,21,822.0
2021/9/11,12,11,1,2,8,105.0
2021/9/11,12,11,1,3,108,5523.4
2021/9/11,12,12,1,3,9,241.5
2021/9/11,12,13,0,1,10,118.2
2021/9/11,12,13,0,3,42,613.4
2021/9/11,12,13,1,3,29,1152.9
2021/9/11,12,14,0,1,18,260.0
2021/9/11,12,14,0,3,105,1423.36
2021/9/11,12,14,1,1,17,505.1
2021/9/11,12,14,1,3,67,3114.6
2021/9/11,12,15,0,1,10,83.2
2021/9/11,12,15,0,3,61,918.2
2021/9/11,12,15,1,1,7,325.0
2021/9/11,12,15,1,3,49,1778.7
2021/9/12,13,0,0,1,108,952.89
2021/9/12,13,0,0,2,17,166.4
2021/9/12,13,0,0,3,687,7199.88
2021/9/12,13,0,1,0,5,400.0
2021/9/12,13,0,1,1,43,1411.0
2021/9/12,13,0,1,3,266,13467.79
2021/9/12,13,1,0,1,7,80.0
2021/9/12,13,1,0,3,42,472.6
2021/9/12,13,1,1,3,12,295.5
2021/9/12,13,2,0,3,33,414.5
2021/9/12,13,2,1,3,22,581.5
2021/9/12,13,3,0,1,16,179.9
2021/9/12,13,3,0,3,47,677.03
2021/9/12,13,3,1,1,12,263.9
2021/9/12,13,3,1,3,38,2268.7
2021/9/12,13,4,0,1,9,72.2
2021/9/12,13,4,0,3,45,568.3
2021/9/12,13,4,1,0,10,855.0
2021/9/12,13,4,1,3,28,1084.0
2021/9/12,13,5,0,1,24,289.8
2021/9/12,13,5,0,3,89,1105.3
2021/9/12,13,5,1,0,5,1160.0
2021/9/12,13,5,1,1,6,205.2
2021/9/12,13,5,1,3,65,2203.0
2021/9/12,13,6,1,3,6,324.2
2021/9/12,13,7,0,1,31,334.8
2021/9/12,13,7,0,2,5,50.5
2021/9/12,13,7,0,3,147,1832.56
2021/9/12,13,7,1,0,14,2018.6
2021/9/12,13,7,1,1,11,503.6
2021/9/12,13,7,1,3,37,1227.1
2021/9/12,13,8,0,1,11,83.0
2021/9/12,13,8,0,3,58,722.18
2021/9/12,13,8,1,3,17,751.7
2021/9/12,13,9,0,1,20,247.9
2021/9/12,13,9,0,3,89,1119.42
2021/9/12,13,9,1,1,11,324.0
2021/9/12,13,9,1,3,19,523.08
2021/9/12,13,10,0,1,19,240.7
2021/9/12,13,10,0,3,111,1368.0
2021/9/12,13,10,1,1,9,239.5
2021/9/12,13,10,1,2,5,121.5
2021/9/12,13,10,1,3,48,1852.9
2021/9/12,13,11,0,1,37,372.8
2021/9/12,13,11,0,2,9,112.0
2021/9/12,13,11,0,3,247,2965.27
2021/9/12,13,11,1,1,21,822.0
2021/9/12,13,11,1,2,8,105.0
2021/9/12,13,11,1,3,108,5523.4
2021/9/12,13,12,1,3,9,241.5
2021/9/12,13,13,0,1,10,118.2
2021/9/12,13,13,0,3,42,613.4
2021/9/12,13,13,1,3,29,1152.9
2021/9/12,13,14,0,1,18,260.0
2021/9/12,13,14,0,3,105,1423.36
2021/9/12,13,14,1,1,17,505.1
2021/9/12,13,14,1,3,67,3114.6
2021/9/12,13,15,0,1,10,83.2
2021/9/12,13,15,0,3,61,918.2
2021/9/12,13,15,1,1,7,325.0
2021/9/12,13,15,1,3,49,1778.7
2021/9/13,14,0,0,1,108,952.89
2021/9/13,14,0,0,2,17,166.4
2021/9/13,14,0,0,3,687,7199.88
2021/9/13,14,0,1,0,5,400.0
2021/9/13,14,0,1,1,43,1411.0
2021/9/13,14,0,1,3,266,13467.79
2021/9/13,14,1,0,1,7,80.0
2021/9/13,14,1,0,3,42,472.6
2021/9/13,14,1,1,3,12,295.5
2021/9/13,14,2,0,3,33,414.5
2021/9/13,14,2,1,3,22,581.5
2021/9/13,14,3,0,1,16,179.9
2021/9/13,14,3,0,3,47,677.03
2021/9/13,14,3,1,1,12,263.9
2021/9/13,14,3,1,3,38,2268.7
2021/9/13,14,4,0,1,9,72.2
2021/9/13,14,4,0,3,45,568.3
2021/9/13,14,4,1,0,10,855.0
2021/9/13,14,4,1,3,28,1084.0
2021/9/13,14,5,0,1,24,289.8
2021/9/13,14,5,0,3,89,1105.3
2021/9/13,14,5,1,0,5,1160.0
2021/9/13,14,5,1,1,6,205.2
2021/9/13,14,5,1,3,65,2203.0
2021/9/13,14,6,1,3,6,324.2
2021/9/13,14,7,0,1,31,334.8
2021/9/13,14,7,0,2,5,50.5
2021/9/13,14,7,0,3,147,1832.56
2021/9/13,14,7,1,0,14,2018.6
2021/9/13,14,7,1,1,11,503.6
2021/9/13,14,7,1,3,37,1227.1
2021/9/13,14,8,0,1,11,83.0
2021/9/13,14,8,0,3,58,722.18
2021/9/13,14,8,1,3,17,751.7
2021/9/13,14,9,0,1,20,247.9
2021/9/13,14,9,0,3,89,1119.42
2021/9/13,14,9,1,1,11,324.0
2021/9/13,14,9,1,3,19,523.08
2021/9/13,14,10,0,1,19,240.7
2021/9/13,14,10,0,3,111,1368.0
2021/9/13,14,10,1,1,9,239.5
2021/9/13,14,10,1,2,5,121.5
2021/9/13,14,10,1,3,48,1852.9
2021/9/13,14,11,0,1,37,372.8
2021/9/13,14,11,0,2,9,112.0
2021/9/13,14,11,0,3,247,2965.27
2021/9/13,14,11,1,1,21,822.0
2021/9/13,14,11,1,2,8,105.0
2021/9/13,14,11,1,3,108,5523.4
2021/9/13,14,12,1,3,9,241.5
2021/9/13,14,13,0,1,10,118.2
2021/9/13,14,13,0,3,42,613.4
2021/9/13,14,13,1,3,29,1152.9
2021/9/13,14,14,0,1,18,260.0
2021/9/13,14,14,0,3,105,1423.36
2021/9/13,14,14,1,1,17,505.1
2021/9/13,14,14,1,3,67,3114.6
2021/9/13,14,15,0,1,10,83.2
2021/9/13,14,15,0,3,61,918.2
2021/9/13,14,15,1,1,7,325.0
2021/9/13,14,15,1,3,49,1778.7
2021/9/14,15,0,0,1,108,952.89
2021/9/14,15,0,0,2,17,166.4
2021/9/14,15,0,0,3,687,7199.88
2021/9/14,15,0,1,0,5,400.0
2021/9/14,15,0,1,1,43,1411.0
2021/9/14,15,0,1,3,266,13467.79
2021/9/14,15,1,0,1,7,80.0
2021/9/14,15,1,0,3,42,472.6
2021/9/14,15,1,1,3,12,295.5
2021/9/14,15,2,0,3,33,414.5
2021/9/14,15,2,1,3,22,581.5
2021/9/14,15,3,0,1,16,179.9
2021/9/14,15,3,0,3,47,677.03
2021/9/14,15,3,1,1,12,263.9
2021/9/14,15,3,1,3,38,2268.7
2021/9/14,15,4,0,1,9,72.2
2021/9/14,15,4,0,3,45,568.3
2021/9/14,15,4,1,0,10,855.0
2021/9/14,15,4,1,3,28,1084.0
2021/9/14,15,5,0,1,24,289.8
2021/9/14,15,5,0,3,89,1105.3
2021/9/14,15,5,1,0,5,1160.0
2021/9/14,15,5,1,1,6,205.2
2021/9/14,15,5,1,3,65,2203.0
2021/9/14,15,6,1,3,6,324.2
2021/9/14,15,7,0,1,31,334.8
2021/9/14,15,7,0,2,5,50.5
2021/9/14,15,7,0,3,147,1832.56
2021/9/14,15,7,1,0,14,2018.6
2021/9/14,15,7,1,1,11,503.6
2021/9/14,15,7,1,3,37,1227.1
2021/9/14,15,8,0,1,11,83.0
2021/9/14,15,8,0,3,58,722.18
2021/9/14,15,8,1,3,17,751.7
2021/9/14,15,9,0,1,20,247.9
2021/9/14,15,9,0,3,89,1119.42
2021/9/14,15,9,1,1,11,324.0
2021/9/14,15,9,1,3,19,523.08
2021/9/14,15,10,0,1,19,240.7
2021/9/14,15,10,0,3,111,1368.0
2021/9/14,15,10,1,1,9,239.5
2021/9/14,15,10,1,2,5,121.5
2021/9/14,15,10,1,3,48,1852.9
2021/9/14,15,11,0,1,37,372.8
2021/9/14,15,11,0,2,9,112.0
2021/9/14,15,11,0,3,247,2965.27
2021/9/14,15,11,1,1,21,822.0
2021/9/14,15,11,1,2,8,105.0
2021/9/14,15,11,1,3,108,5523.4
2021/9/14,15,12,1,3,9,241.5
2021/9/14,15,13,0,1,10,118.2
2021/9/14,15,13,0,3,42,613.4
2021/9/14,15,13,1,3,29,1152.9
2021/9/14,15,14,0,1,18,260.0
2021/9/14,15,14,0,3,105,1423.36
2021/9/14,15,14,1,1,17,505.1
2021/9/14,15,14,1,3,67,3114.6
2021/9/14,15,15,0,1,10,83.2
2021/9/14,15,15,0,3,61,918.2
2021/9/14,15,15,1,1,7,325.0
2021/9/14,15,15,1,3,49,1778.7
2021/9/15,16,0,0,1,108,952.89
2021/9/15,16,0,0,2,17,166.4
2021/9/15,16,0,0,3,687,7199.88
2021/9/15,16,0,1,0,5,400.0
2021/9/15,16,0,1,1,43,1411.0
2021/9/15,16,0,1,3,266,13467.79
2021/9/15,16,1,0,1,7,80.0
2021/9/15,16,1,0,3,42,472.6
2021/9/15,16,1,1,3,12,295.5
2021/9/15,16,2,0,3,33,414.5
2021/9/15,16,2,1,3,22,581.5
2021/9/15,16,3,0,1,16,179.9
2021/9/15,16,3,0,3,47,677.03
2021/9/15,16,3,1,1,12,263.9
2021/9/15,16,3,1,3,38,2268.7
2021/9/15,16,4,0,1,9,72.2
2021/9/15,16,4,0,3,45,568.3
2021/9/15,16,4,1,0,10,855.0
2021/9/15,16,4,1,3,28,1084.0
2021/9/15,16,5,0,1,24,289.8
2021/9/15,16,5,0,3,89,1105.3
2021/9/15,16,5,1,0,5,1160.0
2021/9/15,16,5,1,1,6,205.2
2021/9/15,16,5,1,3,65,2203.0
2021/9/15,16,6,1,3,6,324.2
2021/9/15,16,7,0,1,31,334.8
2021/9/15,16,7,0,2,5,50.5
2021/9/15,16,7,0,3,147,1832.56
2021/9/15,16,7,1,0,14,2018.6
2021/9/15,16,7,1,1,11,503.6
2021/9/15,16,7,1,3,37,1227.1
2021/9/15,16,8,0,1,11,83.0
2021/9/15,16,8,0,3,58,722.18
2021/9/15,16,8,1,3,17,751.7
2021/9/15,16,9,0,1,20,247.9
2021/9/15,16,9,0,3,89,1119.42
2021/9/15,16,9,1,1,11,324.0
2021/9/15,16,9,1,3,19,523.08
2021/9/15,16,10,0,1,19,240.7
2021/9/15,16,10,0,3,111,1368.0
2021/9/15,16,10,1,1,9,239.5
2021/9/15,16,10,1,2,5,121.5
2021/9/15,16,10,1,3,48,1852.9
2021/9/15,16,11,0,1,37,372.8
2021/9/15,16,11,0,2,9,112.0
2021/9/15,16,11,0,3,247,2965.27
2021/9/15,16,11,1,1,21,822.0
2021/9/15,16,11,1,2,7,99.5
2021/9/15,16,11,1,3,108,5523.4
2021/9/15,16,12,1,3,9,241.5
2021/9/15,16,13,0,1,10,118.2
2021/9/15,16,13,0,3,42,613.4
2021/9/15,16,13,1,3,29,1152.9
2021/9/15,16,14,0,1,18,260.0
2021/9/15,16,14,0,3,105,1423.36
2021/9/15,16,14,1,1,17,505.1
2021/9/15,16,14,1,3,67,3114.6
2021/9/15,16,15,0,1,10,83.2
2021/9/15,16,15,0,3,61,918.2
2021/9/15,16,15,1,1,7,325.0
2021/9/15,16,15,1,3,49,1778.7
2021/9/16,17,0,0,1,108,952.89
2021/9/16,17,0,0,2,17,166.4
2021/9/16,17,0,0,3,687,7199.88
2021/9/16,17,0,1,0,5,400.0
2021/9/16,17,0,1,1,43,1411.0
2021/9/16,17,0,1,3,266,13467.79
2021/9/16,17,1,0,1,7,80.0
2021/9/16,17,1,0,3,42,472.6
2021/9/16,17,1,1,3,12,295.5
2021/9/16,17,2,0,3,33,414.5
2021/9/16,17,2,1,3,22,581.5
2021/9/16,17,3,0,1,16,179.9
2021/9/16,17,3,0,3,47,677.03
2021/9/16,17,3,1,1,12,263.9
2021/9/16,17,3,1,3,38,2268.7
2021/9/16,17,4,0,1,9,72.2
2021/9/16,17,4,0,3,45,568.3
2021/9/16,17,4,1,0,10,855.0
2021/9/16,17,4,1,3,28,1084.0
2021/9/16,17,5,0,1,24,289.8
2021/9/16,17,5,0,3,89,1105.3
2021/9/16,17,5,1,0,5,1160.0
2021/9/16,17,5,1,1,6,205.2
2021/9/16,17,5,1,3,65,2203.0
2021/9/16,17,6,1,3,6,324.2
2021/9/16,17,7,0,1,31,334.8
2021/9/16,17,7,0,2,5,50.5
2021/9/16,17,7,0,3,147,1832.56
2021/9/16,17,7,1,0,14,2018.6
2021/9/16,17,7,1,1,11,503.6
2021/9/16,17,7,1,3,37,1227.1
2021/9/16,17,8,0,1,11,83.0
2021/9/16,17,8,0,3,58,722.18
2021/9/16,17,8,1,3,17,751.7
2021/9/16,17,9,0,1,20,247.9
2021/9/16,17,9,0,3,89,1119.42
2021/9/16,17,9,1,1,11,324.0
2021/9/16,17,9,1,3,19,523.08
2021/9/16,17,10,0,1,19,240.7
2021/9/16,17,10,0,3,111,1368.0
2021/9/16,17,10,1,1,9,239.5
2021/9/16,17,10,1,2,5,121.5
2021/9/16,17,10,1,3,48,1852.9
2021/9/16,17,11,0,1,37,372.8
2021/9/16,17,11,0,2,9,112.0
2021/9/16,17,11,0,3,247,2965.27
2021/9/16,17,11,1,1,21,822.0
2021/9/16,17,11,1,2,7,99.5
2021/9/16,17,11,1,3,108,5523.4
2021/9/16,17,12,1,3,9,241.5
2021/9/16,17,13,0,1,10,118.2
2021/9/16,17,13,0,3,42,613.4
2021/9/16,17,13,1,3,29,1152.9
2021/9/16,17,14,0,1,18,260.0
2021/9/16,17,14,0,3,105,1423.36
2021/9/16,17,14,1,1,17,505.1
2021/9/16,17,14,1,3,67,3114.6
2021/9/16,17,15,0,1,10,83.2
2021/9/16,17,15,0,3,61,918.2
2021/9/16,17,15,1,1,7,325.0
2021/9/16,17,15,1,3,49,1778.7
2021/9/17,18,0,0,1,108,952.89
2021/9/17,18,0,0,2,17,166.4
2021/9/17,18,0,0,3,687,7199.88
2021/9/17,18,0,1,0,5,400.0
2021/9/17,18,0,1,1,43,1411.0
2021/9/17,18,0,1,3,266,13467.79
2021/9/17,18,1,0,1,7,80.0
2021/9/17,18,1,0,3,42,472.6
2021/9/17,18,1,1,3,12,295.5
2021/9/17,18,2,0,3,32,379.5
2021/9/17,18,2,1,3,22,581.5
2021/9/17,18,3,0,1,16,179.9
2021/9/17,18,3,0,3,47,677.03
2021/9/17,18,3,1,1,12,263.9
2021/9/17,18,3,1,3,38,2268.7
2021/9/17,18,4,0,1,9,72.2
2021/9/17,18,4,0,3,45,568.3
2021/9/17,18,4,1,0,10,855.0
2021/9/17,18,4,1,3,28,1084.0
2021/9/17,18,5,0,1,24,289.8
2021/9/17,18,5,0,3,89,1105.3
2021/9/17,18,5,1,0,5,1160.0
2021/9/17,18,5,1,1,6,205.2
2021/9/17,18,5,1,3,65,2203.0
2021/9/17,18,6,1,3,6,324.2
2021/9/17,18,7,0,1,31,334.8
2021/9/17,18,7,0,2,5,50.5
2021/9/17,18,7,0,3,147,1832.56
2021/9/17,18,7,1,0,14,2018.6
2021/9/17,18,7,1,1,11,503.6
2021/9/17,18,7,1,3,37,1227.1
2021/9/17,18,8,0,1,11,83.0
2021/9/17,18,8,0,3,58,722.18
2021/9/17,18,8,1,3,17,751.7
2021/9/17,18,9,0,1,20,247.9
2021/9/17,18,9,0,3,89,1119.42
2021/9/17,18,9,1,1,11,324.0
2021/9/17,18,9,1,3,19,523.08
2021/9/17,18,10,0,1,19,240.7
2021/9/17,18,10,0,3,111,1368.0
2021/9/17,18,10,1,1,9,239.5
2021/9/17,18,10,1,2,5,121.5
2021/9/17,18,10,1,3,48,1852.9
2021/9/17,18,11,0,1,37,372.8
2021/9/17,18,11,0,2,9,112.0
2021/9/17,18,11,0,3,247,2965.27
2021/9/17,18,11,1,1,21,822.0
2021/9/17,18,11,1,2,7,99.5
2021/9/17,18,11,1,3,108,5523.4
2021/9/17,18,12,1,3,9,241.5
2021/9/17,18,13,0,1,10,118.2
2021/9/17,18,13,0,3,42,613.4
2021/9/17,18,13,1,3,29,1152.9
2021/9/17,18,14,0,1,18,260.0
2021/9/17,18,14,0,3,105,1423.36
2021/9/17,18,14,1,1,17,505.1
2021/9/17,18,14,1,3,67,3114.6
2021/9/17,18,15,0,1,10,83.2
2021/9/17,18,15,0,3,61,918.2
2021/9/17,18,15,1,1,7,325.0
2021/9/17,18,15,1,3,49,1778.7
2021/9/18,19,0,0,1,108,952.89
2021/9/18,19,0,0,2,17,166.4
2021/9/18,19,0,0,3,687,7199.88
2021/9/18,19,0,1,0,5,400.0
2021/9/18,19,0,1,1,43,1411.0
2021/9/18,19,0,1,3,266,13467.79
2021/9/18,19,1,0,1,7,80.0
2021/9/18,19,1,0,3,42,472.6
2021/9/18,19,1,1,3,12,295.5
2021/9/18,19,2,0,3,32,379.5
2021/9/18,19,2,1,3,22,581.5
2021/9/18,19,3,0,1,16,179.9
2021/9/18,19,3,0,3,47,677.03
2021/9/18,19,3,1,1,12,263.9
2021/9/18,19,3,1,3,38,2268.7
2021/9/18,19,4,0,1,9,72.2
2021/9/18,19,4,0,3,45,568.3
2021/9/18,19,4,1,0,10,855.0
2021/9/18,19,4,1,3,28,1084.0
2021/9/18,19,5,0,1,24,289.8
2021/9/18,19,5,0,3,89,1105.3
2021/9/18,19,5,1,0,5,1160.0
2021/9/18,19,5,1,1,6,205.2
2021/9/18,19,5,1,3,65,2203.0
2021/9/18,19,6,1,3,6,324.2
2021/9/18,19,7,0,1,31,334.8
2021/9/18,19,7,0,2,5,50.5
2021/9/18,19,7,0,3,147,1832.56
2021/9/18,19,7,1,0,14,2018.6
2021/9/18,19,7,1,1,11,503.6
2021/9/18,19,7,1,3,37,1227.1
2021/9/18,19,8,0,1,11,83.0
2021/9/18,19,8,0,3,58,722.18
2021/9/18,19,8,1,3,17,751.7
2021/9/18,19,9,0,1,20,247.9
2021/9/18,19,9,0,3,89,1119.42
2021/9/18,19,9,1,1,11,324.0
2021/9/18,19,9,1,3,19,523.08
2021/9/18,19,10,0,1,19,240.7
2021/9/18,19,10,0,3,111,1368.0
2021/9/18,19,10,1,1,9,239.5
2021/9/18,19,10,1,2,5,121.5
2021/9/18,19,10,1,3,48,1852.9
2021/9/18,19,11,0,1,37,372.8
2021/9/18,19,11,0,2,9,112.0
2021/9/18,19,11,0,3,247,2965.27
2021/9/18,19,11,1,1,21,822.0
2021/9/18,19,11,1,2,7,99.5
2021/9/18,19,11,1,3,108,5523.4
2021/9/18,19,12,1,3,9,241.5
2021/9/18,19,13,0,1,10,118.2
2021/9/18,19,13,0,3,42,613.4
2021/9/18,19,13,1,3,29,1152.9
2021/9/18,19,14,0,1,18,260.0
2021/9/18,19,14,0,3,105,1423.36
2021/9/18,19,14,1,1,17,505.1
2021/9/18,19,14,1,3,67,3114.6
2021/9/18,19,15,0,1,10,83.2
2021/9/18,19,15,0,3,61,918.2
2021/9/18,19,15,1,1,7,325.0
2021/9/18,19,15,1,3,49,1778.7
2021/9/19,20,0,0,1,109,959.89
2021/9/19,20,0,0,2,17,166.4
2021/9/19,20,0,0,3,686,7192.88
2021/9/19,20,0,1,0,5,400.0
2021/9/19,20,0,1,1,43,1411.0
2021/9/19,20,0,1,3,266,13467.79
2021/9/19,20,1,0,1,7,80.0
2021/9/19,20,1,0,3,42,472.6
2021/9/19,20,1,1,3,12,295.5
2021/9/19,20,2,0,3,32,379.5
2021/9/19,20,2,1,3,22,581.5
2021/9/19,20,3,0,1,16,179.9
2021/9/19,20,3,0,3,47,677.03
2021/9/19,20,3,1,1,12,263.9
2021/9/19,20,3,1,3,38,2268.7
2021/9/19,20,4,0,1,9,72.2
2021/9/19,20,4,0,3,45,568.3
2021/9/19,20,4,1,0,10,855.0
2021/9/19,20,4,1,3,28,1084.0
2021/9/19,20,5,0,1,24,289.8
2021/9/19,20,5,0,3,89,1105.3
2021/9/19,20,5,1,0,5,1160.0
2021/9/19,20,5,1,1,6,205.2
2021/9/19,20,5,1,3,65,2203.0
2021/9/19,20,6,1,3,6,324.2
2021/9/19,20,7,0,1,31,334.8
2021/9/19,20,7,0,2,5,50.5
2021/9/19,20,7,0,3,147,1832.56
2021/9/19,20,7,1,0,14,2018.6
2021/9/19,20,7,1,1,11,503.6
2021/9/19,20,7,1,3,37,1227.1
2021/9/19,20,8,0,1,11,83.0
2021/9/19,20,8,0,3,58,722.18
2021/9/19,20,8,1,3,17,751.7
2021/9/19,20,9,0,1,20,247.9
2021/9/19,20,9,0,3,89,1119.42
2021/9/19,20,9,1,1,11,324.0
2021/9/19,20,9,1,3,19,523.08
2021/9/19,20,10,0,1,19,240.7
2021/9/19,20,10,0,3,111,1368.0
2021/9/19,20,10,1,1,9,239.5
2021/9/19,20,10,1,2,5,121.5
2021/9/19,20,10,1,3,48,1852.9
2021/9/19,20,11,0,1,37,372.8
2021/9/19,20,11,0,2,9,112.0
2021/9/19,20,11,0,3,247,2965.27
2021/9/19,20,11,1,1,21,822.0
2021/9/19,20,11,1,2,7,99.5
2021/9/19,20,11,1,3,108,5523.4
2021/9/19,20,12,1,3,9,241.5
2021/9/19,20,13,0,1,10,118.2
2021/9/19,20,13,0,3,42,613.4
2021/9/19,20,13,1,3,29,1152.9
2021/9/19,20,14,0,1,18,260.0
2021/9/19,20,14,0,3,105,1423.36
2021/9/19,20,14,1,1,17,505.1
2021/9/19,20,14,1,3,67,3114.6
2021/9/19,20,15,0,1,10,83.2
2021/9/19,20,15,0,3,61,918.2
2021/9/19,20,15,1,1,7,325.0
2021/9/19,20,15,1,3,49,1778.7
2021/9/20,21,0,0,1,109,959.89
2021/9/20,21,0,0,2,17,166.4
2021/9/20,21,0,0,3,686,7192.88
2021/9/20,21,0,1,0,5,400.0
2021/9/20,21,0,1,1,43,1411.0
2021/9/20,21,0,1,3,266,13467.79
2021/9/20,21,1,0,1,7,80.0
2021/9/20,21,1,0,3,42,472.6
2021/9/20,21,1,1,3,12,295.5
2021/9/20,21,2,0,3,32,379.5
2021/9/20,21,2,1,3,22,581.5
2021/9/20,21,3,0,1,16,179.9
2021/9/20,21,3,0,3,47,677.03
2021/9/20,21,3,1,1,12,263.9
2021/9/20,21,3,1,3,38,2268.7
2021/9/20,21,4,0,1,9,72.2
2021/9/20,21,4,0,3,45,568.3
2021/9/20,21,4,1,0,10,855.0
2021/9/20,21,4,1,3,28,1084.0
2021/9/20,21,5,0,1,24,289.8
2021/9/20,21,5,0,3,89,1105.3
2021/9/20,21,5,1,0,5,1160.0
2021/9/20,21,5,1,1,6,205.2
2021/9/20,21,5,1,3,65,2203.0
2021/9/20,21,6,1,3,6,324.2
2021/9/20,21,7,0,1,31,334.8
2021/9/20,21,7,0,2,5,50.5
2021/9/20,21,7,0,3,147,1832.56
2021/9/20,21,7,1,0,14,2018.6
2021/9/20,21,7,1,1,11,503.6
2021/9/20,21,7,1,3,37,1227.1
2021/9/20,21,8,0,1,11,83.0
2021/9/20,21,8,0,3,58,722.18
2021/9/20,21,8,1,3,17,751.7
2021/9/20,21,9,0,1,20,247.9
2021/9/20,21,9,0,3,89,1119.42
2021/9/20,21,9,1,1,11,324.0
2021/9/20,21,9,1,3,19,523.08
2021/9/20,21,10,0,1,19,240.7
2021/9/20,21,10,0,3,111,1368.0
2021/9/20,21,10,1,1,9,239.5
2021/9/20,21,10,1,2,5,121.5
2021/9/20,21,10,1,3,48,1852.9
2021/9/20,21,11,0,1,37,372.8
2021/9/20,21,11,0,2,9,112.0
2021/9/20,21,11,0,3,247,2965.27
2021/9/20,21,11,1,1,21,822.0
2021/9/20,21,11,1,2,7,99.5
2021/9/20,21,11,1,3,108,5523.4
2021/9/20,21,12,1,3,9,241.5
2021/9/20,21,13,0,1,10,118.2
2021/9/20,21,13,0,3,42,613.4
2021/9/20,21,13,1,3,29,1152.9
2021/9/20,21,14,0,1,18,260.0
2021/9/20,21,14,0,3,105,1423.36
2021/9/20,21,14,1,1,17,505.1
2021/9/20,21,14,1,3,67,3114.6
2021/9/20,21,15,0,1,10,83.2
2021/9/20,21,15,0,3,61,918.2
2021/9/20,21,15,1,1,7,325.0
2021/9/20,21,15,1,3,49,1778.7
2021/9/21,22,0,0,1,109,959.89
2021/9/21,22,0,0,2,17,166.4
2021/9/21,22,0,0,3,686,7192.88
2021/9/21,22,0,1,0,5,400.0
2021/9/21,22,0,1,1,43,1411.0
2021/9/21,22,0,1,3,266,13467.79
2021/9/21,22,1,0,1,7,80.0
2021/9/21,22,1,0,3,42,472.6
2021/9/21,22,1,1,3,12,295.5
2021/9/21,22,2,0,3,32,379.5
2021/9/21,22,2,1,3,22,581.5
2021/9/21,22,3,0,1,16,179.9
2021/9/21,22,3,0,3,47,677.03
2021/9/21,22,3,1,1,12,263.9
2021/9/21,22,3,1,3,38,2268.7
2021/9/21,22,4,0,1,9,72.2
2021/9/21,22,4,0,3,45,568.3
2021/9/21,22,4,1,0,10,855.0
2021/9/21,22,4,1,3,28,1084.0
2021/9/21,22,5,0,1,24,289.8
2021/9/21,22,5,0,3,89,1105.3
2021/9/21,22,5,1,0,5,1160.0
2021/9/21,22,5,1,1,6,205.2
2021/9/21,22,5,1,3,65,2203.0
2021/9/21,22,6,1,3,6,324.2
2021/9/21,22,7,0,1,31,334.8
2021/9/21,22,7,0,2,5,50.5
2021/9/21,22,7,0,3,147,1832.56
2021/9/21,22,7,1,0,14,2018.6
2021/9/21,22,7,1,1,11,503.6
2021/9/21,22,7,1,3,37,1227.1
2021/9/21,22,8,0,1,11,83.0
2021/9/21,22,8,0,3,58,722.18
2021/9/21,22,8,1,3,17,751.7
2021/9/21,22,9,0,1,20,247.9
2021/9/21,22,9,0,3,89,1119.42
2021/9/21,22,9,1,1,11,324.0
2021/9/21,22,9,1,3,19,523.08
2021/9/21,22,10,0,1,19,240.7
2021/9/21,22,10,0,3,111,1368.0
2021/9/21,22,10,1,1,9,239.5
2021/9/21,22,10,1,2,5,121.5
2021/9/21,22,10,1,3,48,1852.9
2021/9/21,22,11,0,1,37,372.8
2021/9/21,22,11,0,2,9,112.0
2021/9/21,22,11,0,3,247,2965.27
2021/9/21,22,11,1,1,21,822.0
2021/9/21,22,11,1,2,7,99.5
2021/9/21,22,11,1,3,108,5523.4
2021/9/21,22,12,1,3,9,241.5
2021/9/21,22,13,0,1,10,118.2
2021/9/21,22,13,0,3,42,613.4
2021/9/21,22,13,1,3,29,1152.9
2021/9/21,22,14,0,1,18,260.0
2021/9/21,22,14,0,3,105,1423.36
2021/9/21,22,14,1,1,17,505.1
2021/9/21,22,14,1,3,67,3114.6
2021/9/21,22,15,0,1,10,83.2
2021/9/21,22,15,0,3,61,918.2
2021/9/21,22,15,1,1,7,325.0
2021/9/21,22,15,1,3,49,1778.7
2021/9/22,23,0,0,1,109,959.89
2021/9/22,23,0,0,2,17,166.4
2021/9/22,23,0,0,3,686,7192.88
2021/9/22,23,0,1,0,5,400.0
2021/9/22,23,0,1,1,43,1411.0
2021/9/22,23,0,1,3,266,13467.79
2021/9/22,23,1,0,1,7,80.0
2021/9/22,23,1,0,3,42,472.6
2021/9/22,23,1,1,3,12,295.5
2021/9/22,23,2,0,3,32,379.5
2021/9/22,23,2,1,3,22,581.5
2021/9/22,23,3,0,1,16,179.9
2021/9/22,23,3,0,3,47,677.03
2021/9/22,23,3,1,1,12,263.9
2021/9/22,23,3,1,3,38,2268.7
2021/9/22,23,4,0,1,9,72.2
2021/9/22,23,4,0,3,45,568.3
2021/9/22,23,4,1,0,10,855.0
2021/9/22,23,4,1,3,28,1084.0
2021/9/22,23,5,0,1,24,289.8
2021/9/22,23,5,0,3,89,1105.3
2021/9/22,23,5,1,0,5,1160.0
2021/9/22,23,5,1,1,6,205.2
2021/9/22,23,5,1,3,65,2203.0
2021/9/22,23,6,1,3,6,324.2
2021/9/22,23,7,0,1,31,334.8
2021/9/22,23,7,0,2,5,50.5
